4294,KY 1005 to Kentucky R. at Frankfort (5.1 miles), Benson Creek Kentucky, US
4295,Headwaters to Route 377 Cranston Road (3.3 miles), Big Brushy Creek Kentucky, US
4296,KY 418 Bridge to Kentucky R. (6.3 miles), Boone Creek Kentucky, US
4297,KY 461 to Cumberland R. (34 miles), Buck Creek Kentucky, US
4298,Confluence of Smith Fork to KY River (2.5 miles), Calloway Creek Kentucky, US
4299,Rooks Rd. to Bee Rock (6 miles), Cane Creek Kentucky, US
4300,Taylorsville Lake Road to Thurman Road (3.25 miles), Cane Run Creek Kentucky, US
4301,KY 342 to Kentucky River (1.5 miles), Cedar Branch Kentucky, US
4302,Cedar Creek Rd near Johnson School Rd to Bells Mill Rd (12.2 miles), Cedar Creek (Floyds Fork trib.) Kentucky, US
4303,KY 607 to Ky River confluence (3 miles), Cedar Creek Kentucky, US
4304,Clear Creek Springs to Wasioto (1 mile), Clear Creek Kentucky, US
4305,Trace Branch to Poor Fork of the Cumberland (4 miles), Cloverlick Creek Kentucky, US
4306,Station Camp to Blue Heron, KY (19 miles), Cumberland, Big South Fork Kentucky, US/Tennessee, US
4307,Ky. State Highway 38 to Main Street, Cumberland, Clover Fork Kentucky, US
4308,Parmleysville to confluence Big South Fork (45 miles), Cumberland, Little S. Fork Kentucky, US
4309,Cumberland Gap National Historical Park to route 987 (1.6 miles), Cumberland, Martins Fork Kentucky, US
4310,Cumberland to Harlan (23.5 miles), Cumberland, Poor Fork Kentucky, US
4311,Cumberland Falls to Laurel River (10.5 miles), Cumberland Kentucky, US
4312,Redbird KY204 Bridge to Cumberland Falls (12 miles), Cumberland Kentucky, US
4313,Dog Slaughter Creek trail to Cumberland River (1.3 miles), Dog Slaughter Creek Kentucky, US
4314,Eagle Creek to Cumberland River, Eagle Creek Kentucky, US
4315,Forks of Elkhorn US460 Bridge to Knight's Bridge on KY1900 (6 miles), Elkhorn Creek Kentucky, US
4316,Hwy.1526 to Hwy.61/Salt River (Shepherdsville) (9.6 miles), Floyds Fork Kentucky, US
4317,Four Mile Road Bridge to Confluence with KY River (2 miles), Four Mile Creek Kentucky, US
4318,Hwy 179 (2 miles), Fugitt Creek Kentucky, US
4319,State HWY 626 to Morgantown Rd (2.75 miles), Gasper River Kentucky, US
4320,Gilbert Creek road to KY River (2.75 miles), Gilbert Creek Kentucky, US
4321,KY1659 bridge to Church Pavilion in Millville (3 miles), Glenn's Creek Kentucky, US
4322,Gateway Motel to Russell Fork (0.94 mile), Grassy Creek Kentucky, US
4323,Camp Ernst Road to Dale Williamson Rd. (7.5 miles), Gunpowder Creek Kentucky, US
4324,KY 53 to KY 393 (5.7 miles), Harrods Creek Kentucky, US
4325,A) Brumfield Lane (Indian Falls) to 1268 Bridge (4 miles), Hickman Creek Kentucky, US
4326,B) KY 1541 to Elm Fork Road (4 miles), Hickman Creek Kentucky, US
4327,Old Stone Church Rd. to KY River (5 miles), Howard's Creek Kentucky, US
4328,Frankfort Ford Rd. To 1268 (3.3 miles), Jessamine Creek Kentucky, US
4329,KY 418 to Kentucky River (1.8 miles), Jouett Creek Kentucky, US
4330,War Branch to Buckhorn (33.2 miles+), Kentucky, Middle Fork Kentucky, US
4331,Roxana to Viper (24 miles), Kentucky, North Fork Kentucky, US
4332,Eriline to Beattyville (62 miles), Kentucky, South Fork Kentucky, US
4333,Laurel Lake Dam to Lake Cumberland (2 miles), Laurel Kentucky, US
4334,Sulphur KY/Hwy.157 to KY 421 (8 miles), Little Kentucky Kentucky, US
4335,Sandy Hook to Grayson Lake (Reservoir) (27 miles), Little Sandy Kentucky, US
4336,KY 169 bridge to Kentucky River confluence (4 miles), Marble Creek Kentucky, US
4337,Oakley Wells Road Bridge to near Doylesville (5 miles), Muddy Creek Kentucky, US
4338,Falls of the Ohio - Lower (PnP), Ohio Indiana, US/Kentucky, US
4339,Falls of the Ohio - Upper (1 mile), Ohio Indiana, US/Kentucky, US
4340,U.S. 60 to Firetower Rd. (6.3 miles), Otter Creek (Ohio trib.) Kentucky, US
4341,Peacock Rd to KY 388 bridge (Red House Rd.) (2 miles), Otter Creek East Prong Kentucky, US
4342,Bill Eades Rd. (W.Fork / Main Stem) to KY388 (Red House Rd) (4.6 miles), Otter Creek Kentucky, US
4343,Route 1247 to Somerset Yacht Club (off Boat Dock Road) (3 miles), Pitman Creek Kentucky, US
4344,1319 to Hwy 44 (5.37 miles), Plum Creek Kentucky, US
4345,KY 746 to KY 715 (10.3 miles), Red Kentucky, US
4346,742 to Barthell (5.4 miles), Roaring Paunch Kentucky, US
4347,Barthell to Big South Fork (3 miles), Roaring Paunch Kentucky, US
4348,Top of the hill to Jellico Creek, Rock Creek Kentucky, US
4349,A) Great Meadow to Wooden Bridge, Rock Creek (Cumberland trib) Kentucky, US
4350,B) Wooden Bridge to White Oak Junction (7.4 miles), Rock Creek (Cumberland trib) Kentucky, US
4351,C) White Oak Junction to Big S. Fork of Cumberland R. (0.6-4 miles), Rock Creek (Cumberland trib) Kentucky, US
4352,Beech Creek to Bee Rock Campground (5 miles), Rockcastle Kentucky, US
4353,Rough River Dam to Dundee (23.5 miles), Rough Kentucky, US
4354,Gorge Section:Garden Hole Road (Breaks Park) to KY takeout (4 miles), Russell Fork Kentucky, US/Virginia, US
4355,Gorge takeout to Elkhorn City (2 miles), Russell Fork Kentucky, US
4356,Bridge at Stringer Lane river bottoms to Shepherdsville (11.5 miles), Salt Kentucky, US
4357,KY 1343 (Curry Road) to Kentucky River (4 miles), Shawnee Run Kentucky, US
4358,Curtis Rd.Bridge to KY 876 Bridge (3 miles), Silver Creek Kentucky, US
4359,KY 876 Bridge to end of Bogie Mill Rd. (3.5 miles), Silver Creek Kentucky, US
4360,Big Dog Branch to Rockcastle (5.6 miles), Sinking Creek Kentucky, US
4361,Million,KY to 169 Bridge (5 miles), Tates Creek Kentucky, US
4362,Olive Hill to KY 182 (12.2 miles), Tygarts Creek Kentucky, US
4363,KY 1845 to Kentucky River (2 miles), White Oak Creek Kentucky, US
4364,Ward Park La. to US 1, Accotink Creek Virginia, US
4365,Chesdin Dam To Petersburg (Route 36), Appomattox Virginia, US
4366,Rt. 610 to US 1, Aquia Creek Virginia, US
4367,Bath County Pumped Storage Facility (Route 600) to Jackson R. (Route 603), Back Creek (Jackson trib) Virginia, US
4368,1. Route 704 bridge to Route 50 (Gore), Back Creek (Potomac trib) Virginia, US
4369,2. Route 50 (Gore) to Dehaven (Route 671), Back Creek (Potomac trib) Virginia, US
4370,Starkey Ball Fields to Franklin Road (Hwy.220), Back Creek (Roanoke R. trib) Virginia, US
4371,Sherando Lake to South River, Back Creek (South R. trib) Virginia, US
4372,Route 611 to Route 609, Barbours Creek Virginia, US
4373,Backbone Rock Park to Laurel Creek (Damascus), Beaverdam Creek Virginia, US
4374,Lebanon (Route 727) to Clinch River, Big Cedar Creek Virginia, US
4375,Snowflake to Antioch Church, Big Moccasin Creek Virginia, US
4376,Route 58 to US Route 221, Big Reed Island Creek Virginia, US
4377,U.S. Route 221 to New River (Route 693), Big Reed Island Creek Virginia, US
4378,Chimney Rock Fork to Rt. 653 Bridge, Big Stony Creek Virginia, US
4379,Mountain Fork to Chimney Rock Fork, Big Stony, Mountain Fork Virginia, US
4380,Near Mouth of Wilson, Big Wilson Creek Virginia, US
4381,Bottom Creek Road Bridge To Route 637, Bottom Creek Virginia, US
4382,Briery Branch Dam to North R., Briery Branch Virginia, US
4383,1. Route 628 to Beverly Mills (Route 55), Broad Run Virginia, US
4384,2. Beverly Mills (Route 55) to Buckland (Route 29/211), Broad Run Virginia, US
4385,Route 675 to Route 28 South of Manassas, Broad Run Virginia, US
4386,Route 601 to the S. Fork of Rivanna R, Buck Mountain Creek Virginia, US
4387,Effinger (Route 251) to Buffalo Forge (Route 70), Buffalo Creek Virginia, US
4388,1. Forks of Buffalo (Route 60) to Amherst (Route 29), Buffalo Virginia, US
4389,2. Amherst (Route 29) to Tye R., Buffalo Virginia, US
4390,McDowell (Route 250) to Public Fishing Access (Rt. 678), Bullpasture Virginia, US
4391,Public Fishing Access (Rt. 678) to Cowpasture River, Bullpasture Virginia, US
4392,1) Rt 250 to Deerfield (Route 692), Calfpasture Virginia, US
4393,2) Deerfield (Route 692) to Ramsey Gap Bridge (Route 687), Calfpasture Virginia, US
4394,3) Ramsey Gap Bridge (Route 687) to Goshen (Route 42), Calfpasture Virginia, US
4395,4) Goshen (Route 42) to Maury River (Route 39), Calfpasture Virginia, US
4396,Fincastle (Route 616) to James R. (Route 726), Catawba Creek Virginia, US
4397,SR 663 to Potomac Confluence, Catoctin Creek Virginia, US
4398,1 - Above Route 55, Cedar Creek Virginia, US
4399,2 - Route 55 to Route 11, Cedar Creek Virginia, US
4400,Galax (Route 721) to Byllesby Dam on New River, Chestnut Creek Virginia, US
4401,Pucketts Hole to Nash Ford, Clinch Virginia, US
4402,St. Paul to Dungannon, Clinch Virginia, US
4403,Taylor's Mill (Route 637) to Cedar Bluff (low water bridge), Clinch Virginia, US
4404,Collierstown (Route 770) to Buffalo Creek (Route 251), Colliers Creek Virginia, US
4405,Rt. 667 to Rapidan River & Route 29 Bridge, Conway Virginia, US
4406,Cove Creek Cascades, Cove Creek Virginia, US
4407,Rappahannock School (Route 622) to Rush River, Covington Virginia, US
4408,1. Shaw Fork (Route 250) to Route 625 bridge, Cowpasture Virginia, US
4409,2. Griffith (Route 630 Ford) to James River, Cowpasture Virginia, US
4410,Crab Orchard Falls, Crab Orchard Branch Virginia, US
4411,Along Route 250 to McDowell, Crab Run Virginia, US
4412,Old Route 311 bridge (near Route 621) to New Castle (Route 616), Craig Creek Virginia, US
4413,Route 29 bridge to Compton Road, Cub Run Virginia, US
4414,a) Sawteeh Gorge, Dan Virginia, US
4415,b) Pinnacles of Dan: Townes Dam to Powerplant, Dan Virginia, US
4416,c) Kibler Valley Power Plant to Claudeville, Dan Virginia, US
4417,d) Claudville (Route 103) to Jessup Mill (Rte. 1432), Dan Virginia, US
4418,George Washington Parkway to Potomac River, Dead Run Virginia, US
4419,Old Georgetown Pike (Route 193) to Potomac R., Difficult Run Virginia, US
4420,Half a mile above falls to a mile below falls, Dismal Creek Virginia, US
4421,Military Road to Potomac River, Donaldson Run Virginia, US
4422,Dry Run (Rt 33) to Lily (Route 613), Dry Virginia, US
4423,Lily (Route 613) to North River, Dry Virginia, US
4424,1. Route 603 8.0 mi. to Crows (Route 311), Dunlap Creek Virginia, US
4425,2. Crows (Route 311) to Jackson River, Dunlap Creek Virginia, US
4426,First bridge to second bridge, Elk Creek, East fork Virginia, US
4427,Mt. Carmel Church (Route 650) to New River, Elk Creek Virginia, US
4428,Ohio Street to Arlington Ridge Rd, Four Mile Run Virginia, US
4429,Near Mouth of Wilson, Fox Creek Virginia, US
4430,Browntown (RJ 622/649) to Karo Landing (Route 340), Gooney Run Virginia, US
4431,Fairfax Dam to The Potomac River, Goose Creek Virginia, US
4432,Gateway Motel to Russell Fork, Grassy Creek Virginia, US
4433,AT/Virginia Creeper Trail, Green Cove Creek Virginia, US
4434,USFS recreation area (Rt. 72) to Clinch River -- Guest River Gorge, Guest Virginia, US
4435,Harmony Orchard Rd. to Happy Cr. Rd, Happy Creek Virginia, US
4436,Red Hill (Route 708) to Hardware River (Route 20), Hardware, N. Fork Virginia, US
4437,South Garden (Route 631) to Hardware River, Hardware, S. Fork Virginia, US
4438,Temperance Wayside (Route 6) to James River, Hardware Virginia, US
4439,Elon (Route 130) to James R., Harris Creek Virginia, US
4440,Damascus to Alvarado, Holston, South Fork Virginia, US
4441,SR 603 to Rt. 522 Bridge, Hughes and Hazel Virginia, US
4442,HWY 80, Hunt's Branch Virginia, US
4443,Irish Creek Mission (Route 603/605) to South R. (Route 608), Irish Creek Virginia, US
4444,Gathright Dam to James River, Jackson Virginia, US
4445,Vinegar Run to McClintic Bridge (Route 603), Jackson Virginia, US
4446,01. Iron Gate to Glen Wilton, James Virginia, US
4447,02. Glen Wilton to Gala, James Virginia, US
4448,03. Gala to Eagle Rock, James Virginia, US
4449,1. Eagle Rock (Route 43) to Springwood (Route 630), James Virginia, US
4450,1.2. Springwood to Buchanan, James Virginia, US
4451,1.4. Buchanan to Arcadia, James Virginia, US
4452,1.6. Arcadia to Alpine, James Virginia, US
4453,1.8. Alpine to Glasgow, James Virginia, US
4454,2. Balcony Falls Run, James Virginia, US
4455,3. Snowdon (Route 501/130) to Six Mile, James Virginia, US
4456,4. Upper James into Richmond, James Virginia, US
4457,5. Lower James through Richmond, James Virginia, US
4458,Narrows, Jasper Creek Virginia, US
4459,Jennings Gap to Middle R., Jennings Branch Virginia, US
4460,Route 614 to James R., Jennings Creek Virginia, US
4461,1 - Route 632 bridge to Route 311 bridge, Johns Creek Virginia, US
4462,2 - Route 311 bridge to New Castle (Route 615), Johns Creek Virginia, US
4463,Damascus to South Fork of the Holston River (Route 58), Laurel Creek Virginia, US
4464,Rte. 644 to Twin Falls, Lick Fork Virginia, US
4465,Wardell (Route 19) to Clinch River, Little (Clinch R. trib) Virginia, US
4466,Hearthstone Dam to Bridge at Camp May Flather, Little (North R. trib) Virginia, US
4467,Sylvatus (Route 749) to New R. near Allisonia, Little Reed Island Creek Virginia, US
4468,Riner (Route 8) to Copper Valley (Route 787), Little River (New R. trib) Virginia, US
4469,Verdun (Route 685) to Doswell (Route 1), Little River (North Anna trib) Virginia, US
4470,Cascades to USFS Parking Area (GILES County), Little Stony Creek Virginia, US
4471,Little Stony Falls to Hanging Rock, Little Stony Creek Virginia, US
4472,Alum Springs (Route 643) to Big Walker Creek (Route 100), Little Walker Creek Virginia, US
4473,Shady Grove (Route 810) to N. Fork of Rivanna River, Lynch Virginia, US
4474,Dismal Hollow Road to Morgan Ford Road (SR 624), Manassas Run Virginia, US
4475,Steele's Tavern to VA-56, Marl Creek #1 (South R.Trib.) Virginia, US
4476,roadside Rt. 706, Marl Creek #2 Virginia, US
4477,Goshen Pass (Route 39) to Rockbridge Baths, Maury Virginia, US
4478,Rockbridge Baths to James River, Maury Virginia, US
4479,Va Route 629 to NC Route 1359, Mayo, N. Fork North Carolina, US/Virginia, US
4480,VA Route 695 to Mayo River along NC Route 1359, Mayo, S. Fork North Carolina, US/Virginia, US
4481,Westview (Route 254) to Verona (Route 11), Middle Virginia, US
4482,Route 42 Wayside to Goshen (Route 39), Mill Creek (Calfpasture trib) Virginia, US
4483,Route 42 to N. Fork Shenandoah, Mill Creek (Shenandoah trib) Virginia, US
4484,Charlottesville Reservoir to Free Union (Route 601), Moormans Virginia, US
4485,01. Stuart Dam (Route 58) to Fries (Route 94), New North Carolina, US/Virginia, US
4486,02. Fries (Route 94) to Byllesby Reservoir, New Virginia, US
4487,03. Claytor Dam to above McCoy Falls, New Virginia, US
4488,04. McCoy Falls to Eggleston, New Virginia, US
4489,05. Eggleston to Ripplemead, New Virginia, US
4490,06. Ripplemead to Pearisburg, New Virginia, US
4491,07. Pearisburg to Glen Lyn, New Virginia, US
4492,08. Glen Lyn to Bull Falls Camping Area, WV, New Virginia, US/West Virginia, US
4493,Rocketts Mill (Rte. 685) to US 1, Newfound Virginia, US
4494,Butler Ford Bridge (Route 601) to Carmel Church (Route 1), North Anna Virginia, US
4495,Campground to Jennings Creek, North Creek Virginia, US
4496,Below Staunton Dam to Spring Creek (Route 727), North Virginia, US
4497,The Falls, Nottoway Virginia, US
4498,Hoke Chapel (Route 661) to Dunlap Creek (Route 159), Ogle Creek Virginia, US
4499,Elizabeth Furnance to Waterlick (Route 55), Passage Creek Virginia, US
4500,Kings Crossing Road (Route 769) to Elizabeth Furnace, Passage Creek Virginia, US
4501,1. US 60 to Lynchburg Reservoir, Pedlar Virginia, US
4502,2. Below Lynchburg Reservoir to Rt 640, Pedlar Virginia, US
4503,3. Route 640 to Hwy 130, Pedlar Virginia, US
4504,4. Hwy 130 to James River, Pedlar Virginia, US
4505,1. Old Dominion Drive to above Glebe Road, Pimmit Run Virginia, US
4506,2. Glebe Road to the Potomac, Pimmit Run Virginia, US
4507,forest road to forest boundary, Piney, North Fork Virginia, US
4508,The "Big Piney" (Alhambra to Woodson), Piney Virginia, US
4509,Hooes Rd. (Route 636) to Lorton P.O. (Route 1), Pohick Creek Virginia, US
4510,Above Sugar Hollow Reservoir, Pond Ridge Branch Virginia, US
4511,Route 642 to confluence with Straight Fork, Potomac, Laurel Fork of North Fork of South Branch Virginia, US/West Virginia, US
4512,0. Palo Alto to VA/WV state line , Potomac, S. Fk. of the S. Br. Virginia, US
4513,0. Confluence of Straight Creek to VA/Wv state line , Potomac, South Branch Virginia, US
4514,3. Great Falls (Center Lines), Potomac Maryland, US/Virginia, US
4515,3. Great Falls (VA Lines), Potomac Maryland, US/Virginia, US
4516,Paint Bank (Route 311) to Jackson R. (Route 18), Potts Creek Virginia, US
4517,Flannagan Dam (Route 739) to Bartlick (Route 611), Pound Virginia, US
4518,Norland (Route 624) to Pound Fishing Access, Pound Virginia, US
4519,Purcell to Stone Face, Powell, North Fork Virginia, US
4520,South Fork Gorge, Powell, South Fork Virginia, US
4521,1. Kent Junction to Appalachia, Powell Virginia, US
4522,2. Appalachia to Big Stone Gap (Route 23), Powell Virginia, US
4523,3. Big Stone Gap to Dryden, Powell Virginia, US
4524,Prater (Route 83) to Haysi (Russell Fork), Prater Creek Virginia, US
4525,Route 619 to Dumfries (Route 627), Quantico Creek, S. Branch Virginia, US
4526,Trail 7 to Dumfries (Route 627), Quantico Creek Virginia, US
4527,Ely Ford (Route 610) to Motts Run, Rapidan Virginia, US
4528,Shenandoah National Park to Route 29, Rapidan Virginia, US
4529,1. Route 647 (near confluence with Jordan R.) to Route 211, Rappahannock Virginia, US
4530,2. Remington (Route 15/29) to Kellys Ford, Rappahannock Virginia, US
4531,3. Kellys Ford to Motts Run, Rappahannock Virginia, US
4532,4. Motts Run to Fredericksburg, Rappahannock Virginia, US
4533,Major Grahams Rd, Route 619, AKA the Loop, Reed Creek Virginia, US
4534,US 219 bridge upsteam of Peterstown, WV to Town of Rich Creek, VA, Rich Creek Virginia, US/West Virginia, US
4535,Advance Mills (Route 604) to Route 29, Rivanna, North Fork Virginia, US
4536,Charlottesville (Market Street) to Shadwell (Route 729), Rivanna Virginia, US
4537,St. George (Route 627) to N. Fork Rivanna River, Roach Virginia, US
4538,Riverside Church (Route 603) to Roanoke River (Route 727), Roanoke, North Fork Virginia, US
4539,Shawsville (Route 609) to Roanoke River (Route 727), Roanoke, South Fork Virginia, US
4540,Dixie Caverns to Green Hill Park, Roanoke Virginia, US
4541,Green Hill Park to Rt 419 bridge, Roanoke Virginia, US
4542,Little Niagra to Rougtrough Road, Roanoke Virginia, US
4543,Rt 419 bridge to Wasena Park, Roanoke Virginia, US
4544,Syria (Route 643) to Locust Dale (Route 15), Robinson Virginia, US
4545,Rte 648 to Robinson River, Rose Virginia, US
4546,Route 653 to Tye River, Rucker Run Virginia, US
4547,Washington (Old Route 211) to Rock Mills (Route 622), Rush Virginia, US
4548,Bartlick Bridge (VA 611) to Garden Hole Road (Breaks Park), Russell Fork Virginia, US
4549,Gorge Section:Garden Hole Road (Breaks Park) to KY takeout (4 miles), Russell Fork Kentucky, US/Virginia, US
4550,Old Dominion Drive to Potomac River, Scott Run Virginia, US
4551,Headwaters (Route 250) to Liberty (Route 616), Shaws Fork Virginia, US
4552,Riverside Church (Route 921) to Shenandoah Caverns (Route 730), Shenandoah, N. Fork Virginia, US
4553,Bixler's Bridge (Route 675) to Bentonville (Route 613), Shenandoah, S. Fork Virginia, US
4554,Elkton (Route 33) to Luray (Route 211), Shenandoah, S. Fork Virginia, US
4555,Route 50 to Route 7, Shenandoah Virginia, US
4556,Truckstop (I-64) to Cowpasture R. (Route 60), Simpson Creek Virginia, US
4557,Diana Mills (Route 671) to James River, Slate Virginia, US
4558,1. Iron Bridge Rd(Route 704) to Union Bridge Rd at backwater of Philpott Lake, Smith Virginia, US
4559,2. Philpot Dam to North Basset, Smith Virginia, US
4560,3. North Bassett to Fieldale, Smith Virginia, US
4561,4. Fieldale to Doe Run, Smith Virginia, US
4562,5. South Martinsville to Sports Complex, Smith Virginia, US
4563,6. Sports Complex to Mitchell Bridge, Smith Virginia, US
4564,South River Chuch (Rt. 638) to Rt. 619, South (Rapidan trib) Virginia, US
4565,Waynesboro (Rte. 611) to Lynnwood (Rte. 708), South (Shenandoah tributary) Virginia, US
4566,Route 33 to Route 54, South Anna Virginia, US
4567,Highway 29 to Potomac River, Spout Run Virginia, US
4568,Staton's Falls to Pedlar River, Staton's Creek Virginia, US
4569,Long Island To Brookneal, Staunton Virginia, US
4570,Lower Gorge: Vicinity of Glenita through Natural Tunnel State Park, Stock Creek Virginia, US
4571,Upper Gorge, Stock Creek Virginia, US
4572,LiRoute 720 to N. Fork Shenandoah, Stony Creek (NF Shenandoah trib) Virginia, US
4573,Jefferson National Forest (Route 635) to New R. (Route 684), Stony Creek (New trib.) Virginia, US
4574,Roadside Laurel, Tennessee Laurel Creek Virginia, US
4575,Sperryville to Rock Mills (Rt. 626), Thornton Virginia, US
4576,Rt. 613-Rt. 611 (Lower), Tumbling Creek Virginia, US
4577,Above Nash to Confluence with Tye R., Tye, North Fork Virginia, US
4578,Rte. 56 to Nash, Tye, South Fork Virginia, US
4579,1. Nash (Route 56) to Tye River (US 29), Tye Virginia, US
4580,McQueen Gap to second bridge on Chestnut Mountain Road, Valley Creek Virginia, US
4581,White Gate (Route 713) to New R. (Route 636), Walker Creek Virginia, US
4582,White Oak Fire Road to Lower White Oak Canyon Parking Lot, White Oak Run Virginia, US
4583,Creek Junction (Route 728) to Route 58 near Damascus, Whitetop Laurel Creek Virginia, US
4584,Douthat Park Dam to Jackson River, Wilson Creek Virginia, US
4585,Military Road to Potomac River, Windy Run Virginia, US
4586,Chapel to Narrows, Wolf Creek Virginia, US
4587,Trailside/Bitterroots, Bear Creek Montana, US
4588,Clark Canyon Dam to Dillon, Beaverhead Montana, US
4589,1. Sec 15 to Monarch, Belt Creek Montana, US
4590,2. Monarch to Riceville, Belt Creek Montana, US
4591,Divide Bridge to Beaverhead R., Big Hole Montana, US
4592,near Half Moon Campground, Big Timber Creek Montana, US
4593,Wilderness Boundary to Blackfoot R., Blackfoot, North Fork Montana, US
4594,Hwy 141 Bridge to Scotty Brown Bridge, Blackfoot Montana, US
4595,Scotty Brown Bridge to Johnsrud Park, Blackfoot Montana, US
4596,Bison Creek to Jefferson R., Boulder (Jefferson R. tributary) Montana, US
4597,Headwaters to Boulder R., Boulder, East Montana, US
4598,Gallatin Nat. Forest boundary to Boulder R., Boulder, West Montana, US
4599,above the campground, Boulder, West Montana, US
4600,1. Fourmile to Speculator Creek (Hells Canyon), Boulder Montana, US
4601,2. Speculator Creek to Chippy Park Campground, Boulder Montana, US
4602,3. Chippy Park Campground to Boulder Falls, Boulder Montana, US
4603,4. Boulder Falls to highway (Boulder Falls Canyon), Boulder Montana, US
4604,5. McLeod to Hwy. bridge, Boulder Montana, US
4605,Gorge, Callahan Creek Montana, US
4606,1. Missoula Town Run, Clark Fork Montana, US
4607,2. Alberton Put In to Fish Creek, Clark Fork Montana, US
4608,3. Fish Creek to Forest Grove , Clark Fork Montana, US
4609,Trailhead to State line, Clarks Fork Yellowstone Montana, US
4610,1) Upper (carry up 4 miles from end of Dearborn Canyon Road), Dearborn Montana, US
4611,2) Falls Creek to Hwy 200 Bridge, Dearborn Montana, US
4612,3) Dearborn Canyon Road Bridge to Hwy 287 Bridge, Dearborn Montana, US
4613,4) Hwy 287 Bridge to Missouri R., Dearborn Montana, US
4614,Hike In, Elk Creek (Swan Trib) Montana, US
4615,(hike up) 2 miles above Dearborn to Dearborn, Falls Creek (Dearborn Trib) Montana, US
4616,N Fork Fish Creek to Clark Fork River, Fish Creek Montana, US
4617,1. Schafer Meadows to Bear Creek , Flathead, Middle Fork Montana, US
4618,2. Bear Creek to Moccasin Creek , Flathead, Middle Fork Montana, US
4619,3. Moccasin Creek to West Glacier , Flathead, Middle Fork Montana, US
4620,4. West Glacier to Blankenship Bridge , Flathead, Middle Fork Montana, US
4621,1. Canadian Border to Blankenship Bridge , Flathead, North Fork Montana, US
4622,1. Big Prairie to Mid Creek , Flathead, South Fork Montana, US
4623,2. Mid Creek to Cedar Flats , Flathead, South Fork Montana, US
4624,Kerr Dam to County Road Bridge, Flathead Montana, US
4625,Valley Run, Flint Creek Montana, US
4626,Ousel Falls to .75 miles downstream, Gallatin, South Fork West Fork Montana, US
4627,1. Yellowstone Nat. Park to W. Fork Gallatin, Gallatin Montana, US
4628,2. W. Fork Gallatin to Greek Creek, Gallatin Montana, US
4629,3. Greek Creek to Spanish Creek, Gallatin Montana, US
4630,Foundation Creek to Tobacco R., Grave Creek Montana, US
4631,Above Hungry Horse Reservoir, Graves Creek Montana, US
4632,Headwaters to Yellowstone National Park, Hellroaring Creek Montana, US/Wyoming, US
4633,1. Grotto Falls to Hyalite Canyon Rd., Hyalite Creek Montana, US
4634,2. Below Hyalite Reservoir, Hyalite Creek Montana, US
4635,Danvers Bridge to Anderson Bridge, Judith Montana, US
4636,From the road, Jungle Creek Montana, US
4637,trailside, Kootenai Creek Montana, US
4638,Libby to Troy, Kootenai Montana, US
4639,Dam to Troy, Lake Creek Montana, US
4640,Spring Gulch access to Wolf Creek, Little Prickly Pear Creek Montana, US
4641,1) Hebgen Res to Quake Lake, Madison Montana, US
4642,2) Quake Lake to 1.5 miles downstream, Madison Montana, US
4643,3) Beartrap Canyon: Madison Dam to Route 84, Madison Montana, US
4644,Going to the Sun Roadside, McDonald Creek Montana, US
4645,along Mill Creek Road into Frenchtown, Mill Creek Montana, US
4646,Great Falls, Missouri Montana, US
4647,Yellowstone NP to Yellowstone R., Mulherin Creek Montana, US
4648,Clear Creek to Clark Fork, Prospect Creek Montana, US
4649,Backcountry Run, Rattlesnake Creek Montana, US
4650,Duncan Drive to Clark Fork, Rattlesnake Creek Montana, US
4651,Lake Fork to Red Lodge, Rock Creek (Carbon County) Montana, US
4652,Middle & West Fork confluence to Clark Fork R., Rock Creek (Missoula County) Montana, US
4653,Lake to Sand Dunes Campground, Rosebud Creek, East Montana, US
4654,Emerald Lake to Pine Grove Campground, Rosebud Creek, West Montana, US
4655,East & West Fork Rosebud to Stillwater R., Rosebud Creek Montana, US
4656,Camp Baker to Eden Bridge, Smith Montana, US
4657,Initial Creek Campground to Stillwater Road, Stillwater, West Montana, US
4658,0. Upper Stillwater Lake to Lower Stillwater Lake, Stillwater Montana, US
4659,1. Woodbine Campground to below Chrome Mine, Stillwater Montana, US
4660,2. Buffalo Jump public access to Cliff Swallow public access , Stillwater Montana, US
4661,3. Cliff Swallow public access to Whitebird public access , Stillwater Montana, US
4662,4. Whitebird public access to Fireman's Point public access , Stillwater Montana, US
4663,Headwaters to Stillwater R., Sunday Creek Montana, US
4664,Crystal Lake to Lindburgh Lake, Swan River Montana, US
4665,Bigfork Dam to Bigfork Powerhouse, Swan Montana, US
4666,S. Fork Tenderfoot to Smith R., Tenderfoot Creek Montana, US
4667,Rocky Mountain Front, Teton River, North Fork Montana, US
4668,Roadside, Teton River, South Fork Montana, US
4669,Little Thompson River to Clark Fork Confluence, Thompson River Montana, US
4670,Canyon Section, Trout Creek Montana, US
4671,Canyon, Two Medicine, South Fork Montana, US
4672,Forest Service Boundary to Sullivan Bridge, Two Medicine Montana, US
4673,Headwaters to Clark Fork R., Vermilion Montana, US
4674,1. Spread Creek to Yaak Falls, Yaak Montana, US
4675,2. Yaak Falls to Kootenai R., Yaak Montana, US
4676,1. Gardiner to Miner (Yankee Jim Canyon), Yellowstone Montana, US
4677,2. Boulder R. to Clarks Fork Yellowstone R., Yellowstone Montana, US
4678,3. Clarks Fork Yellowstone R. to Billings, MT, Yellowstone Montana, US
